tub,treatment,frequency,leq_test,leq_ambient,Leq
5,Quiet,140,-36.94,-36.22,-0.72
5,Quiet,150,-38.93,-38.18,-0.75
5,Quiet,160,-41.08,-40.3,-0.78
5,Quiet,170,-43.4,-42.58,-0.82
5,Quiet,180,-45.88,-45.03,-0.85
5,Quiet,190,-48.51,-47.64,-0.87
5,Quiet,200,-51.24,-50.39,-0.85
5,Quiet,210,-53.98,-53.22,-0.76
5,Quiet,220,-56.57,-56.02,-0.55
5,Quiet,230,-58.76,-58.62,-0.14
5,Quiet,240,-60.39,-60.82,0.43
5,Quiet,250,-61.47,-62.49,1.02
5,Quiet,260,-62.18,-63.68,1.5
5,Quiet,270,-62.7,-64.56,1.86
5,Quiet,280,-63.14,-65.28,2.14
5,Quiet,290,-63.54,-65.93,2.39
5,Quiet,300,-63.94,-66.55,2.61
5,Quiet,310,-64.33,-67.16,2.83
5,Quiet,320,-64.72,-67.77,3.05
5,Quiet,330,-65.1,-68.39,3.29
5,Quiet,340,-65.47,-69.02,3.55
5,Quiet,350,-65.84,-69.66,3.82
5,Quiet,360,-66.2,-70.3,4.1
5,Quiet,370,-66.56,-70.94,4.38
5,Quiet,380,-66.92,-71.57,4.65
5,Quiet,390,-67.3,-72.18,4.88
5,Quiet,400,-67.69,-72.76,5.07
5,Quiet,410,-68.09,-73.28,5.19
5,Quiet,420,-68.52,-73.73,5.21
5,Quiet,430,-68.97,-74.09,5.12
5,Quiet,440,-69.43,-74.34,4.91
5,Quiet,450,-69.9,-74.48,4.58
5,Quiet,460,-70.35,-74.52,4.17
5,Quiet,470,-70.79,-74.47,3.68
5,Quiet,480,-71.18,-74.34,3.16
5,Quiet,490,-71.53,-74.17,2.64
5,Quiet,500,-71.83,-73.98,2.15
5,Quiet,510,-72.08,-73.79,1.71
5,Quiet,520,-72.29,-73.61,1.32
5,Quiet,530,-72.46,-73.47,1.01
5,Quiet,540,-72.62,-73.37,0.75
5,Quiet,550,-72.78,-73.33,0.55
5,Quiet,560,-72.96,-73.34,0.38
5,Quiet,570,-73.17,-73.41,0.24
5,Quiet,580,-73.41,-73.55,0.14
5,Quiet,590,-73.7,-73.75,0.05
5,Quiet,600,-74.03,-74.01,-0.02
5,Quiet,610,-74.41,-74.33,-0.08
5,Quiet,620,-74.83,-74.72,-0.11
5,Quiet,630,-75.3,-75.16,-0.14
5,Quiet,640,-75.8,-75.66,-0.14
5,Quiet,650,-76.33,-76.2,-0.13
5,Quiet,660,-76.88,-76.79,-0.09
5,Quiet,670,-77.44,-77.4,-0.04
5,Quiet,680,-77.99,-78.05,0.06
5,Quiet,690,-78.52,-78.7,0.18
5,Quiet,700,-79.03,-79.34,0.31
5,Quiet,710,-79.5,-79.96,0.46
5,Quiet,720,-79.92,-80.54,0.62
5,Quiet,730,-80.28,-81.07,0.79
5,Quiet,740,-80.6,-81.52,0.92
5,Quiet,750,-80.88,-81.91,1.03
5,Quiet,760,-81.11,-82.23,1.12
5,Quiet,770,-81.31,-82.48,1.17
5,Quiet,780,-81.49,-82.69,1.2
5,Quiet,790,-81.65,-82.85,1.2
5,Quiet,800,-81.8,-82.99,1.19
5,Quiet,810,-81.94,-83.12,1.18
5,Quiet,820,-82.08,-83.24,1.16
5,Quiet,830,-82.21,-83.36,1.15
5,Quiet,840,-82.34,-83.48,1.14
5,Quiet,850,-82.47,-83.61,1.14
5,Quiet,860,-82.59,-83.75,1.16
5,Quiet,870,-82.71,-83.89,1.18
5,Quiet,880,-82.82,-84.04,1.22
5,Quiet,890,-82.92,-84.18,1.26
5,Quiet,900,-83.01,-84.33,1.32
5,Quiet,910,-83.09,-84.47,1.38
5,Quiet,920,-83.16,-84.61,1.45
5,Quiet,930,-83.22,-84.74,1.52
5,Quiet,940,-83.28,-84.87,1.59
5,Quiet,950,-83.33,-84.99,1.66
5,Quiet,960,-83.38,-85.09,1.71
5,Quiet,970,-83.43,-85.19,1.76
5,Quiet,980,-83.47,-85.29,1.82
5,Quiet,990,-83.52,-85.37,1.85
5,Quiet,1000,-83.56,-85.45,1.89
5,Quiet,1010,-83.61,-85.52,1.91
5,Quiet,1020,-83.66,-85.59,1.93
5,Quiet,1030,-83.71,-85.67,1.96
5,Quiet,1040,-83.77,-85.74,1.97
5,Quiet,1050,-83.82,-85.82,2
5,Quiet,1060,-83.86,-85.9,2.04
5,Quiet,1070,-83.91,-85.99,2.08
5,Quiet,1080,-83.95,-86.09,2.14
5,Quiet,1090,-83.99,-86.19,2.2
5,Quiet,1100,-84.02,-86.29,2.27
5,Quiet,1110,-84.04,-86.4,2.36
5,Quiet,1120,-84.06,-86.5,2.44
5,Quiet,1130,-84.06,-86.61,2.55
5,Quiet,1140,-84.05,-86.71,2.66
5,Quiet,1150,-84.03,-86.8,2.77
5,Quiet,1160,-84.01,-86.89,2.88
5,Quiet,1170,-83.98,-86.98,3
5,Quiet,1180,-83.95,-87.07,3.12
5,Quiet,1190,-83.92,-87.15,3.23
5,Quiet,1200,-83.9,-87.23,3.33
5,Quiet,1210,-83.9,-87.31,3.41
5,Quiet,1220,-83.93,-87.4,3.47
5,Quiet,1230,-83.97,-87.48,3.51
5,Quiet,1240,-84.05,-87.56,3.51
5,Quiet,1250,-84.15,-87.65,3.5
5,Quiet,1260,-84.28,-87.73,3.45
5,Quiet,1270,-84.44,-87.81,3.37
5,Quiet,1280,-84.62,-87.89,3.27
5,Quiet,1290,-84.82,-87.96,3.14
5,Quiet,1300,-85.04,-88.03,2.99
5,Quiet,1310,-85.26,-88.1,2.84
5,Quiet,1320,-85.49,-88.17,2.68
5,Quiet,1330,-85.71,-88.23,2.52
5,Quiet,1340,-85.92,-88.28,2.36
5,Quiet,1350,-86.12,-88.33,2.21
5,Quiet,1360,-86.29,-88.38,2.09
5,Quiet,1370,-86.45,-88.42,1.97
5,Quiet,1380,-86.59,-88.46,1.87
5,Quiet,1390,-86.71,-88.5,1.79
5,Quiet,1400,-86.81,-88.53,1.72
5,Quiet,1410,-86.91,-88.55,1.64
5,Quiet,1420,-86.99,-88.58,1.59
5,Quiet,1430,-87.06,-88.6,1.54
5,Quiet,1440,-87.13,-88.62,1.49
5,Quiet,1450,-87.2,-88.65,1.45
5,Quiet,1460,-87.26,-88.68,1.42
5,Quiet,1470,-87.33,-88.71,1.38
5,Quiet,1480,-87.39,-88.75,1.36
5,Quiet,1490,-87.44,-88.8,1.36
5,Quiet,1500,-87.49,-88.86,1.37
5,Quiet,1510,-87.54,-88.93,1.39
5,Quiet,1520,-87.57,-89.01,1.44
5,Quiet,1530,-87.6,-89.09,1.49
5,Quiet,1540,-87.62,-89.18,1.56
5,Quiet,1550,-87.63,-89.27,1.64
5,Quiet,1560,-87.63,-89.37,1.74
5,Quiet,1570,-87.63,-89.46,1.83
5,Quiet,1580,-87.62,-89.55,1.93
5,Quiet,1590,-87.61,-89.63,2.02
5,Quiet,1600,-87.61,-89.71,2.1
5,Quiet,1610,-87.6,-89.78,2.18
5,Quiet,1620,-87.6,-89.84,2.24
5,Quiet,1630,-87.6,-89.9,2.3
5,Quiet,1640,-87.6,-89.95,2.35
5,Quiet,1650,-87.61,-89.99,2.38
5,Quiet,1660,-87.61,-90.03,2.42
5,Quiet,1670,-87.62,-90.06,2.44
5,Quiet,1680,-87.64,-90.09,2.45
5,Quiet,1690,-87.65,-90.11,2.46
5,Quiet,1700,-87.66,-90.13,2.47
5,Quiet,1710,-87.66,-90.15,2.49
5,Quiet,1720,-87.67,-90.17,2.5
5,Quiet,1730,-87.67,-90.19,2.52
5,Quiet,1740,-87.67,-90.22,2.55
5,Quiet,1750,-87.67,-90.25,2.58
5,Quiet,1760,-87.67,-90.28,2.61
5,Quiet,1770,-87.67,-90.31,2.64
5,Quiet,1780,-87.66,-90.35,2.69
5,Quiet,1790,-87.66,-90.4,2.74
5,Quiet,1800,-87.66,-90.44,2.78
5,Quiet,1810,-87.66,-90.49,2.83
5,Quiet,1820,-87.67,-90.53,2.86
5,Quiet,1830,-87.68,-90.58,2.9
5,Quiet,1840,-87.69,-90.62,2.93
5,Quiet,1850,-87.71,-90.66,2.95
5,Quiet,1860,-87.73,-90.7,2.97
5,Quiet,1870,-87.76,-90.73,2.97
5,Quiet,1880,-87.78,-90.75,2.97
5,Quiet,1890,-87.8,-90.77,2.97
5,Quiet,1900,-87.81,-90.78,2.97
5,Quiet,1910,-87.82,-90.79,2.97
5,Quiet,1920,-87.82,-90.79,2.97
5,Quiet,1930,-87.81,-90.8,2.99
5,Quiet,1940,-87.79,-90.8,3.01
5,Quiet,1950,-87.77,-90.81,3.04
5,Quiet,1960,-87.73,-90.82,3.09
5,Quiet,1970,-87.68,-90.83,3.15
5,Quiet,1980,-87.63,-90.84,3.21
5,Quiet,1990,-87.57,-90.85,3.28
6,Loud,0,-21.22,-27.17,5.95
6,Loud,10,-15.31,-21.28,5.97
6,Loud,20,-15.51,-21.51,6
6,Loud,30,-15.81,-21.87,6.06
6,Loud,40,-16.21,-22.34,6.13
6,Loud,50,-16.7,-22.93,6.23
6,Loud,60,-17.3,-23.65,6.35
6,Loud,70,-17.98,-24.49,6.51
6,Loud,80,-18.76,-25.46,6.7
6,Loud,90,-19.61,-26.56,6.95
6,Loud,100,-20.52,-27.79,7.27
6,Loud,110,-21.48,-29.16,7.68
6,Loud,120,-22.43,-30.67,8.24
6,Loud,130,-23.33,-32.32,8.99
6,Loud,140,-24.11,-34.13,10.02
6,Loud,150,-24.71,-36.09,11.38
6,Loud,160,-25.1,-38.21,13.11
6,Loud,170,-25.26,-40.49,15.23
6,Loud,180,-25.25,-42.91,17.66
6,Loud,190,-25.13,-45.47,20.34
6,Loud,200,-24.94,-48.11,23.17
6,Loud,210,-24.74,-50.74,26
6,Loud,220,-24.56,-53.18,28.62
6,Loud,230,-24.42,-55.26,30.84
6,Loud,240,-24.34,-56.84,32.5
6,Loud,250,-24.3,-57.96,33.66
6,Loud,260,-24.33,-58.78,34.45
6,Loud,270,-24.42,-59.45,35.03
6,Loud,280,-24.57,-60.09,35.52
6,Loud,290,-24.78,-60.76,35.98
6,Loud,300,-25.05,-61.47,36.42
6,Loud,310,-25.36,-62.25,36.89
6,Loud,320,-25.72,-63.1,37.38
6,Loud,330,-26.12,-64.01,37.89
6,Loud,340,-26.53,-64.98,38.45
6,Loud,350,-26.93,-65.97,39.04
6,Loud,360,-27.31,-66.98,39.67
6,Loud,370,-27.63,-67.95,40.32
6,Loud,380,-27.85,-68.84,40.99
6,Loud,390,-27.94,-69.62,41.68
6,Loud,400,-27.89,-70.26,42.37
6,Loud,410,-27.71,-70.74,43.03
6,Loud,420,-27.43,-71.08,43.65
6,Loud,430,-27.08,-71.31,44.23
6,Loud,440,-26.69,-71.45,44.76
6,Loud,450,-26.3,-71.52,45.22
6,Loud,460,-25.94,-71.53,45.59
6,Loud,470,-25.62,-71.5,45.88
6,Loud,480,-25.36,-71.43,46.07
6,Loud,490,-25.16,-71.33,46.17
6,Loud,500,-25.04,-71.2,46.16
6,Loud,510,-25,-71.05,46.05
6,Loud,520,-25.03,-70.91,45.88
6,Loud,530,-25.14,-70.78,45.64
6,Loud,540,-25.33,-70.67,45.34
6,Loud,550,-25.6,-70.6,45
6,Loud,560,-25.94,-70.57,44.63
6,Loud,570,-26.36,-70.6,44.24
6,Loud,580,-26.86,-70.7,43.84
6,Loud,590,-27.43,-70.85,43.42
6,Loud,600,-28.06,-71.07,43.01
6,Loud,610,-28.77,-71.36,42.59
6,Loud,620,-29.54,-71.71,42.17
6,Loud,630,-30.38,-72.12,41.74
6,Loud,640,-31.28,-72.57,41.29
6,Loud,650,-32.23,-73.07,40.84
6,Loud,660,-33.24,-73.6,40.36
6,Loud,670,-34.29,-74.14,39.85
6,Loud,680,-35.39,-74.67,39.28
6,Loud,690,-36.53,-75.19,38.66
6,Loud,700,-37.7,-75.66,37.96
6,Loud,710,-38.88,-76.09,37.21
6,Loud,720,-40.09,-76.46,36.37
6,Loud,730,-41.29,-76.78,35.49
6,Loud,740,-42.49,-77.05,34.56
6,Loud,750,-43.67,-77.27,33.6
6,Loud,760,-44.84,-77.47,32.63
6,Loud,770,-45.97,-77.65,31.68
6,Loud,780,-47.08,-77.82,30.74
6,Loud,790,-48.15,-77.99,29.84
6,Loud,800,-49.18,-78.16,28.98
6,Loud,810,-50.17,-78.33,28.16
6,Loud,820,-51.12,-78.51,27.39
6,Loud,830,-52,-78.68,26.68
6,Loud,840,-52.81,-78.85,26.04
6,Loud,850,-53.54,-79.01,25.47
6,Loud,860,-54.17,-79.17,25
6,Loud,870,-54.7,-79.31,24.61
6,Loud,880,-55.11,-79.45,24.34
6,Loud,890,-55.4,-79.57,24.17
6,Loud,900,-55.58,-79.68,24.1
6,Loud,910,-55.66,-79.78,24.12
6,Loud,920,-55.67,-79.86,24.19
6,Loud,930,-55.62,-79.94,24.32
6,Loud,940,-55.54,-80.02,24.48
6,Loud,950,-55.44,-80.09,24.65
6,Loud,960,-55.34,-80.16,24.82
6,Loud,970,-55.25,-80.22,24.97
6,Loud,980,-55.19,-80.29,25.1
6,Loud,990,-55.17,-80.35,25.18
6,Loud,1000,-55.18,-80.42,25.24
6,Loud,1010,-55.24,-80.49,25.25
6,Loud,1020,-55.34,-80.55,25.21
6,Loud,1030,-55.49,-80.62,25.13
6,Loud,1040,-55.7,-80.68,24.98
6,Loud,1050,-55.95,-80.75,24.8
6,Loud,1060,-56.26,-80.81,24.55
6,Loud,1070,-56.61,-80.86,24.25
6,Loud,1080,-57.02,-80.92,23.9
6,Loud,1090,-57.46,-80.98,23.52
6,Loud,1100,-57.96,-81.04,23.08
6,Loud,1110,-58.49,-81.1,22.61
6,Loud,1120,-59.05,-81.16,22.11
6,Loud,1130,-59.64,-81.22,21.58
6,Loud,1140,-60.25,-81.29,21.04
6,Loud,1150,-60.87,-81.36,20.49
6,Loud,1160,-61.49,-81.43,19.94
6,Loud,1170,-62.12,-81.49,19.37
6,Loud,1180,-62.73,-81.56,18.83
6,Loud,1190,-63.33,-81.62,18.29
6,Loud,1200,-63.92,-81.68,17.76
6,Loud,1210,-64.51,-81.73,17.22
6,Loud,1220,-65.08,-81.77,16.69
6,Loud,1230,-65.65,-81.81,16.16
6,Loud,1240,-66.22,-81.85,15.63
6,Loud,1250,-66.8,-81.88,15.08
6,Loud,1260,-67.38,-81.91,14.53
6,Loud,1270,-67.96,-81.94,13.98
6,Loud,1280,-68.54,-81.97,13.43
6,Loud,1290,-69.1,-82,12.9
6,Loud,1300,-69.65,-82.04,12.39
6,Loud,1310,-70.15,-82.07,11.92
6,Loud,1320,-70.62,-82.11,11.49
6,Loud,1330,-71.02,-82.15,11.13
6,Loud,1340,-71.36,-82.19,10.83
6,Loud,1350,-71.64,-82.23,10.59
6,Loud,1360,-71.86,-82.27,10.41
6,Loud,1370,-72.03,-82.31,10.28
6,Loud,1380,-72.15,-82.35,10.2
6,Loud,1390,-72.24,-82.39,10.15
6,Loud,1400,-72.3,-82.43,10.13
6,Loud,1410,-72.35,-82.47,10.12
6,Loud,1420,-72.4,-82.51,10.11
6,Loud,1430,-72.45,-82.56,10.11
6,Loud,1440,-72.51,-82.6,10.09
6,Loud,1450,-72.59,-82.64,10.05
6,Loud,1460,-72.7,-82.67,9.97
6,Loud,1470,-72.83,-82.71,9.88
6,Loud,1480,-72.99,-82.75,9.76
6,Loud,1490,-73.19,-82.78,9.59
6,Loud,1500,-73.42,-82.81,9.39
6,Loud,1510,-73.67,-82.84,9.17
6,Loud,1520,-73.95,-82.86,8.91
6,Loud,1530,-74.26,-82.88,8.62
6,Loud,1540,-74.57,-82.9,8.33
6,Loud,1550,-74.9,-82.91,8.01
6,Loud,1560,-75.21,-82.92,7.71
6,Loud,1570,-75.52,-82.93,7.41
6,Loud,1580,-75.8,-82.93,7.13
6,Loud,1590,-76.05,-82.94,6.89
6,Loud,1600,-76.26,-82.94,6.68
6,Loud,1610,-76.44,-82.95,6.51
6,Loud,1620,-76.58,-82.95,6.37
6,Loud,1630,-76.69,-82.96,6.27
6,Loud,1640,-76.76,-82.96,6.2
6,Loud,1650,-76.81,-82.96,6.15
6,Loud,1660,-76.84,-82.96,6.12
6,Loud,1670,-76.86,-82.95,6.09
6,Loud,1680,-76.88,-82.95,6.07
6,Loud,1690,-76.89,-82.94,6.05
6,Loud,1700,-76.92,-82.92,6
6,Loud,1710,-76.95,-82.91,5.96
6,Loud,1720,-77,-82.89,5.89
6,Loud,1730,-77.07,-82.88,5.81
6,Loud,1740,-77.16,-82.86,5.7
6,Loud,1750,-77.28,-82.84,5.56
6,Loud,1760,-77.41,-82.82,5.41
6,Loud,1770,-77.56,-82.8,5.24
6,Loud,1780,-77.73,-82.78,5.05
6,Loud,1790,-77.92,-82.76,4.84
6,Loud,1800,-78.11,-82.74,4.63
6,Loud,1810,-78.31,-82.72,4.41
6,Loud,1820,-78.52,-82.7,4.18
6,Loud,1830,-78.72,-82.68,3.96
6,Loud,1840,-78.93,-82.67,3.74
6,Loud,1850,-79.13,-82.65,3.52
6,Loud,1860,-79.32,-82.64,3.32
6,Loud,1870,-79.5,-82.62,3.12
6,Loud,1880,-79.68,-82.61,2.93
6,Loud,1890,-79.86,-82.61,2.75
6,Loud,1900,-80.03,-82.6,2.57
6,Loud,1910,-80.2,-82.6,2.4
6,Loud,1920,-80.37,-82.6,2.23
6,Loud,1930,-80.53,-82.61,2.08
6,Loud,1940,-80.69,-82.62,1.93
6,Loud,1950,-80.86,-82.63,1.77
6,Loud,1960,-81.01,-82.64,1.63
6,Loud,1970,-81.17,-82.66,1.49
6,Loud,1980,-81.32,-82.67,1.35
6,Loud,1990,-81.47,-82.68,1.21
6,Quiet,0,-25.76,-27.17,1.41
6,Quiet,10,-19.87,-21.28,1.41
6,Quiet,20,-20.11,-21.51,1.4
6,Quiet,30,-20.46,-21.87,1.41
6,Quiet,40,-20.93,-22.34,1.41
6,Quiet,50,-21.53,-22.93,1.4
6,Quiet,60,-22.24,-23.65,1.41
6,Quiet,70,-23.08,-24.49,1.41
6,Quiet,80,-24.05,-25.46,1.41
6,Quiet,90,-25.15,-26.56,1.41
6,Quiet,100,-26.38,-27.79,1.41
6,Quiet,110,-27.74,-29.16,1.42
6,Quiet,120,-29.25,-30.67,1.42
6,Quiet,130,-30.91,-32.32,1.41
6,Quiet,140,-32.72,-34.13,1.41
6,Quiet,150,-34.69,-36.09,1.4
6,Quiet,160,-36.82,-38.21,1.39
6,Quiet,170,-39.11,-40.49,1.38
6,Quiet,180,-41.57,-42.91,1.34
6,Quiet,190,-44.19,-45.47,1.28
6,Quiet,200,-46.94,-48.11,1.17
6,Quiet,210,-49.74,-50.74,1
6,Quiet,220,-52.46,-53.18,0.72
6,Quiet,230,-54.89,-55.26,0.37
6,Quiet,240,-56.82,-56.84,0.02
6,Quiet,250,-58.19,-57.96,-0.23
6,Quiet,260,-59.12,-58.78,-0.34
6,Quiet,270,-59.81,-59.45,-0.36
6,Quiet,280,-60.41,-60.09,-0.32
6,Quiet,290,-61.01,-60.76,-0.25
6,Quiet,300,-61.62,-61.47,-0.15
6,Quiet,310,-62.28,-62.25,-0.03
6,Quiet,320,-62.98,-63.1,0.12
6,Quiet,330,-63.72,-64.01,0.29
6,Quiet,340,-64.47,-64.98,0.51
6,Quiet,350,-65.22,-65.97,0.75
6,Quiet,360,-65.94,-66.98,1.04
6,Quiet,370,-66.6,-67.95,1.35
6,Quiet,380,-67.16,-68.84,1.68
6,Quiet,390,-67.6,-69.62,2.02
6,Quiet,400,-67.9,-70.26,2.36
6,Quiet,410,-68.07,-70.74,2.67
6,Quiet,420,-68.12,-71.08,2.96
6,Quiet,430,-68.09,-71.31,3.22
6,Quiet,440,-67.99,-71.45,3.46
6,Quiet,450,-67.85,-71.52,3.67
6,Quiet,460,-67.7,-71.53,3.83
6,Quiet,470,-67.54,-71.5,3.96
6,Quiet,480,-67.4,-71.43,4.03
6,Quiet,490,-67.27,-71.33,4.06
6,Quiet,500,-67.17,-71.2,4.03
6,Quiet,510,-67.1,-71.05,3.95
6,Quiet,520,-67.07,-70.91,3.84
6,Quiet,530,-67.08,-70.78,3.7
6,Quiet,540,-67.13,-70.67,3.54
6,Quiet,550,-67.23,-70.6,3.37
6,Quiet,560,-67.37,-70.57,3.2
6,Quiet,570,-67.56,-70.6,3.04
6,Quiet,580,-67.79,-70.7,2.91
6,Quiet,590,-68.08,-70.85,2.77
6,Quiet,600,-68.41,-71.07,2.66
6,Quiet,610,-68.79,-71.36,2.57
6,Quiet,620,-69.21,-71.71,2.5
6,Quiet,630,-69.67,-72.12,2.45
6,Quiet,640,-70.16,-72.57,2.41
6,Quiet,650,-70.68,-73.07,2.39
6,Quiet,660,-71.21,-73.6,2.39
6,Quiet,670,-71.74,-74.14,2.4
6,Quiet,680,-72.26,-74.67,2.41
6,Quiet,690,-72.76,-75.19,2.43
6,Quiet,700,-73.22,-75.66,2.44
6,Quiet,710,-73.63,-76.09,2.46
6,Quiet,720,-74,-76.46,2.46
6,Quiet,730,-74.31,-76.78,2.47
6,Quiet,740,-74.57,-77.05,2.48
6,Quiet,750,-74.79,-77.27,2.48
6,Quiet,760,-74.97,-77.47,2.5
6,Quiet,770,-75.12,-77.65,2.53
6,Quiet,780,-75.25,-77.82,2.57
6,Quiet,790,-75.36,-77.99,2.63
6,Quiet,800,-75.46,-78.16,2.7
6,Quiet,810,-75.54,-78.33,2.79
6,Quiet,820,-75.61,-78.51,2.9
6,Quiet,830,-75.67,-78.68,3.01
6,Quiet,840,-75.72,-78.85,3.13
6,Quiet,850,-75.76,-79.01,3.25
6,Quiet,860,-75.79,-79.17,3.38
6,Quiet,870,-75.81,-79.31,3.5
6,Quiet,880,-75.83,-79.45,3.62
6,Quiet,890,-75.84,-79.57,3.73
6,Quiet,900,-75.86,-79.68,3.82
6,Quiet,910,-75.87,-79.78,3.91
6,Quiet,920,-75.88,-79.86,3.98
6,Quiet,930,-75.9,-79.94,4.04
6,Quiet,940,-75.91,-80.02,4.11
6,Quiet,950,-75.94,-80.09,4.15
6,Quiet,960,-75.97,-80.16,4.19
6,Quiet,970,-76,-80.22,4.22
6,Quiet,980,-76.04,-80.29,4.25
6,Quiet,990,-76.09,-80.35,4.26
6,Quiet,1000,-76.15,-80.42,4.27
6,Quiet,1010,-76.21,-80.49,4.28
6,Quiet,1020,-76.28,-80.55,4.27
6,Quiet,1030,-76.35,-80.62,4.27
6,Quiet,1040,-76.42,-80.68,4.26
6,Quiet,1050,-76.49,-80.75,4.26
6,Quiet,1060,-76.55,-80.81,4.26
6,Quiet,1070,-76.61,-80.86,4.25
6,Quiet,1080,-76.67,-80.92,4.25
6,Quiet,1090,-76.72,-80.98,4.26
6,Quiet,1100,-76.77,-81.04,4.27
6,Quiet,1110,-76.82,-81.1,4.28
6,Quiet,1120,-76.87,-81.16,4.29
6,Quiet,1130,-76.93,-81.22,4.29
6,Quiet,1140,-76.98,-81.29,4.31
6,Quiet,1150,-77.05,-81.36,4.31
6,Quiet,1160,-77.11,-81.43,4.32
6,Quiet,1170,-77.18,-81.49,4.31
6,Quiet,1180,-77.25,-81.56,4.31
6,Quiet,1190,-77.31,-81.62,4.31
6,Quiet,1200,-77.37,-81.68,4.31
6,Quiet,1210,-77.41,-81.73,4.32
6,Quiet,1220,-77.45,-81.77,4.32
6,Quiet,1230,-77.48,-81.81,4.33
6,Quiet,1240,-77.5,-81.85,4.35
6,Quiet,1250,-77.52,-81.88,4.36
6,Quiet,1260,-77.53,-81.91,4.38
6,Quiet,1270,-77.54,-81.94,4.4
6,Quiet,1280,-77.55,-81.97,4.42
6,Quiet,1290,-77.56,-82,4.44
6,Quiet,1300,-77.58,-82.04,4.46
6,Quiet,1310,-77.6,-82.07,4.47
6,Quiet,1320,-77.62,-82.11,4.49
6,Quiet,1330,-77.63,-82.15,4.52
6,Quiet,1340,-77.65,-82.19,4.54
6,Quiet,1350,-77.66,-82.23,4.57
6,Quiet,1360,-77.67,-82.27,4.6
6,Quiet,1370,-77.67,-82.31,4.64
6,Quiet,1380,-77.67,-82.35,4.68
6,Quiet,1390,-77.66,-82.39,4.73
6,Quiet,1400,-77.64,-82.43,4.79
6,Quiet,1410,-77.62,-82.47,4.85
6,Quiet,1420,-77.6,-82.51,4.91
6,Quiet,1430,-77.58,-82.56,4.98
6,Quiet,1440,-77.56,-82.6,5.04
6,Quiet,1450,-77.54,-82.64,5.1
6,Quiet,1460,-77.53,-82.67,5.14
6,Quiet,1470,-77.52,-82.71,5.19
6,Quiet,1480,-77.52,-82.75,5.23
6,Quiet,1490,-77.53,-82.78,5.25
6,Quiet,1500,-77.53,-82.81,5.28
6,Quiet,1510,-77.54,-82.84,5.3
6,Quiet,1520,-77.55,-82.86,5.31
6,Quiet,1530,-77.55,-82.88,5.33
6,Quiet,1540,-77.56,-82.9,5.34
6,Quiet,1550,-77.55,-82.91,5.36
6,Quiet,1560,-77.54,-82.92,5.38
6,Quiet,1570,-77.52,-82.93,5.41
6,Quiet,1580,-77.5,-82.93,5.43
6,Quiet,1590,-77.46,-82.94,5.48
6,Quiet,1600,-77.43,-82.94,5.51
6,Quiet,1610,-77.38,-82.95,5.57
6,Quiet,1620,-77.33,-82.95,5.62
6,Quiet,1630,-77.28,-82.96,5.68
6,Quiet,1640,-77.22,-82.96,5.74
6,Quiet,1650,-77.15,-82.96,5.81
6,Quiet,1660,-77.07,-82.96,5.89
6,Quiet,1670,-76.99,-82.95,5.96
6,Quiet,1680,-76.9,-82.95,6.05
6,Quiet,1690,-76.8,-82.94,6.14
6,Quiet,1700,-76.69,-82.92,6.23
6,Quiet,1710,-76.58,-82.91,6.33
6,Quiet,1720,-76.47,-82.89,6.42
6,Quiet,1730,-76.37,-82.88,6.51
6,Quiet,1740,-76.27,-82.86,6.59
6,Quiet,1750,-76.18,-82.84,6.66
6,Quiet,1760,-76.1,-82.82,6.72
6,Quiet,1770,-76.03,-82.8,6.77
6,Quiet,1780,-75.97,-82.78,6.81
6,Quiet,1790,-75.92,-82.76,6.84
6,Quiet,1800,-75.88,-82.74,6.86
6,Quiet,1810,-75.83,-82.72,6.89
6,Quiet,1820,-75.79,-82.7,6.91
6,Quiet,1830,-75.74,-82.68,6.94
6,Quiet,1840,-75.69,-82.67,6.98
6,Quiet,1850,-75.63,-82.65,7.02
6,Quiet,1860,-75.56,-82.64,7.08
6,Quiet,1870,-75.49,-82.62,7.13
6,Quiet,1880,-75.41,-82.61,7.2
6,Quiet,1890,-75.33,-82.61,7.28
6,Quiet,1900,-75.26,-82.6,7.34
6,Quiet,1910,-75.2,-82.6,7.4
6,Quiet,1920,-75.15,-82.6,7.45
6,Quiet,1930,-75.11,-82.61,7.5
6,Quiet,1940,-75.08,-82.62,7.54
6,Quiet,1950,-75.08,-82.63,7.55
6,Quiet,1960,-75.08,-82.64,7.56
6,Quiet,1970,-75.1,-82.66,7.56
6,Quiet,1980,-75.14,-82.67,7.53
6,Quiet,1990,-75.18,-82.68,7.5
